real,imag,np,sw,time
-0.0181403017,0.0235011635,4096.0,10000.0,1756.4288156288158
0.0534349498,0.0459250732,4096.0,10000.0,1757.4290598290602
-0.00447287633,0.111168998,4096.0,10000.0,1758.4293040293041
-0.066890087,0.0402301502,4096.0,10000.0,1759.4295482295483
0.0101729522,-0.000504702345,4096.0,10000.0,1760.4297924297925
0.0242885051,0.098525231,4096.0,10000.0,1761.4300366300367
-0.101134686,0.108173395,4096.0,10000.0,1762.4302808302812
-0.123446155,-0.0162303921,4096.0,10000.0,1763.4305250305251
-0.0317988075,-0.0340403994,4096.0,10000.0,1764.4307692307693
-0.0514383601,0.0260188305,4096.0,10000.0,1765.4310134310135
-0.107792727,-0.0387153104,4096.0,10000.0,1766.4312576312577
-0.0220747367,-0.106312812,4096.0,10000.0,1767.4315018315021
0.0420079606,-0.0216097854,4096.0,10000.0,1768.4317460317461
-0.0450722124,0.0202917663,4096.0,10000.0,1769.4319902319905
-0.0682968847,-0.0799783515,4096.0,10000.0,1770.4322344322345
0.0362833606,-0.0982732994,4096.0,10000.0,1771.4324786324787
0.0451985052,-0.0111136874,4096.0,10000.0,1772.4327228327231
-0.0199974747,-0.0334293218,4096.0,10000.0,1773.432967032967
0.0425042169,-0.0961494146,4096.0,10000.0,1774.4332112332115
0.118386841,-0.01259814,4096.0,10000.0,1775.4334554334555
0.038743028,0.0654605626,4096.0,10000.0,1776.4336996337
-0.017799894,-0.00724269681,4096.0,10000.0,1777.4339438339439
0.0620983032,-0.0346852969,4096.0,10000.0,1778.434188034188
0.0718290325,0.057046476,4096.0,10000.0,1779.4344322344325
-0.0186683501,0.056129563,4096.0,10000.0,1780.4346764346765
0.00226726107,-0.0222856876,4096.0,10000.0,1781.434920634921
0.0753681246,0.0278570017,4096.0,10000.0,1782.4351648351649
0.00550269306,0.106947441,4096.0,10000.0,1783.4354090354093
-0.0739086665,0.0368725389,4096.0,10000.0,1784.4356532356535
-0.00959027097,-0.0228321899,4096.0,10000.0,1785.4358974358975
0.0192515731,0.0477217591,4096.0,10000.0,1786.4361416361419
-0.0673221187,0.0540950126,4096.0,10000.0,1787.4363858363859
-0.0637094738,-0.0410247917,4096.0,10000.0,1788.4366300366303
0.0254278127,-0.0265511389,4096.0,10000.0,1789.4368742368745
-0.00901184871,0.0530782129,4096.0,10000.0,1790.4371184371187
-0.0856792734,-0.00122433971,4096.0,10000.0,1791.4373626373629
-0.0232470903,-0.0749793329,4096.0,10000.0,1792.4376068376068
0.0353328279,-0.0121005373,4096.0,10000.0,1793.4378510378513
-0.0339095463,0.0206830852,4096.0,10000.0,1794.4380952380952
-0.0447863255,-0.0635290884,4096.0,10000.0,1795.4383394383397
0.0505677656,-0.0639765934,4096.0,10000.0,1796.4385836385839
0.0435637624,0.0286406543,4096.0,10000.0,1797.4388278388278
-0.0378206251,0.00642930883,4096.0,10000.0,1798.4390720390722
0.00483351885,-0.0665823113,4096.0,10000.0,1799.4393162393162
0.0731652153,-0.00909761798,4096.0,10000.0,1800.4395604395606
0.00933868632,0.049244323,4096.0,10000.0,1801.4398046398048
-0.0301024321,-0.0205409576,4096.0,10000.0,1802.440048840049
0.050719722,-0.0401656246,4096.0,10000.0,1803.4402930402932
0.0576910413,0.0505898479,4096.0,10000.0,1804.4405372405372
-0.0328463823,0.048904134,4096.0,10000.0,1805.4407814407816
-0.0175630071,-0.0322422874,4096.0,10000.0,1806.4410256410258
0.0541337297,0.00280348739,4096.0,10000.0,1807.44126984127
0.00130335884,0.0691936746,4096.0,10000.0,1808.4415140415142
-0.058404564,0.00642418442,4096.0,10000.0,1809.4417582417584
0.0101091122,-0.0395021097,4096.0,10000.0,1810.4420024420026
0.038095635,0.0366608465,4096.0,10000.0,1811.4422466422466
-0.0463370386,0.0496050061,4096.0,10000.0,1812.442490842491
-0.0480664562,-0.0370595941,4096.0,10000.0,1813.4427350427352
0.0328385021,-0.0257250107,4096.0,10000.0,1814.4429792429794
0.00368667679,0.0469894141,4096.0,10000.0,1815.4432234432236
-0.063293635,3.7972213e-05,4096.0,10000.0,1816.443467643468
-0.00451130999,-0.0612416318,4096.0,10000.0,1817.443711843712
0.0457749488,0.00407209648,4096.0,10000.0,1818.4439560439562
-0.025859854,0.0381419892,4096.0,10000.0,1819.4442002442004
-0.0438660897,-0.040880254,4096.0,10000.0,1820.4444444444446
0.0392259048,-0.0459571387,4096.0,10000.0,1821.444688644689
0.0315734522,0.0345947468,4096.0,10000.0,1822.444932844933
-0.0424683752,0.011075186,4096.0,10000.0,1823.4451770451774
-0.00202774546,-0.0569589076,4096.0,10000.0,1824.4454212454214
0.060314548,-0.00352665918,4096.0,10000.0,1825.4456654456656
-0.00103837143,0.0494165616,4096.0,10000.0,1826.4459096459098
-0.0395518716,-0.0183152993,4096.0,10000.0,1827.446153846154
0.0352421261,-0.041048352,4096.0,10000.0,1828.4463980463984
0.0443991696,0.0388289958,4096.0,10000.0,1829.4466422466423
-0.0350485275,0.0354392056,4096.0,10000.0,1830.4468864468865
-0.0169714008,-0.0389527065,4096.0,10000.0,1831.4471306471307
0.0516390829,-0.00456082744,4096.0,10000.0,1832.447374847375
0.00346771284,0.058659746,4096.0,10000.0,1833.4476190476194
-0.0517234333,0.00147157728,4096.0,10000.0,1834.4478632478633
0.0120721632,-0.0408859737,4096.0,10000.0,1835.4481074481077
0.0392015885,0.0298543226,4096.0,10000.0,1836.4483516483517
-0.0374043862,0.0431694313,4096.0,10000.0,1837.448595848596
-0.0383706705,-0.0346349858,4096.0,10000.0,1838.4488400488403
0.0356485363,-0.0217317906,4096.0,10000.0,1839.4490842490843
0.00679314118,0.0470152078,4096.0,10000.0,1840.4493284493287
-0.0572485178,0.00378812814,4096.0,10000.0,1841.4495726495727
-0.0043646318,-0.0536668236,4096.0,10000.0,1842.4498168498171
0.0415829306,0.00573749396,4096.0,10000.0,1843.450061050061
-0.0246867015,0.0366868404,4096.0,10000.0,1844.4503052503053
-0.0415186052,-0.0365090179,4096.0,10000.0,1845.4505494505497
0.0347110383,-0.0414612229,4096.0,10000.0,1846.4507936507937
0.0269922425,0.0321476245,4096.0,10000.0,1847.451037851038
-0.041513825,0.00898479567,4096.0,10000.0,1848.451282051282
-0.00321149226,-0.0552933575,4096.0,10000.0,1849.4515262515265
0.0560779639,-0.00652122999,4096.0,10000.0,1850.4517704517707
0.00104257982,0.0428554581,4096.0,10000.0,1851.4520146520147
-0.0335183303,-0.0186086239,4096.0,10000.0,1852.452258852259
0.0358870984,-0.0384280604,4096.0,10000.0,1853.452503052503
0.0442494838,0.0362055051,4096.0,10000.0,1854.4527472527475
-0.0291190518,0.0335784616,4096.0,10000.0,1855.4529914529917
-0.0120177887,-0.0344288222,4096.0,10000.0,1856.4532356532359
0.051645979,-0.00119594113,4096.0,10000.0,1857.45347985348
0.00649036026,0.0591742561,4096.0,10000.0,1858.453724053724
-0.0463397944,0.00794675279,4096.0,10000.0,1859.4539682539685
0.010056979,-0.0306716579,4096.0,10000.0,1860.4542124542127
0.0327064461,0.0339327127,4096.0,10000.0,1861.4544566544569
-0.0396372527,0.0446679818,4096.0,10000.0,1862.454700854701
-0.0411289664,-0.0287270598,4096.0,10000.0,1863.4549450549453
0.0269332638,-0.0176862027,4096.0,10000.0,1864.4551892551895
-0.000628354986,0.0451860272,4096.0,10000.0,1865.4554334554334
-0.061281874,0.00382255353,4096.0,10000.0,1866.4556776556778
-0.0135228407,-0.0520452037,4096.0,10000.0,1867.455921855922
0.0293566713,-0.000853009727,4096.0,10000.0,1868.4561660561662
-0.0294211279,0.0243931064,4096.0,10000.0,1869.4564102564104
-0.0411128834,-0.0448824393,4096.0,10000.0,1870.4566544566544
0.0330334055,-0.0489195262,4096.0,10000.0,1871.4568986568988
0.0280713509,0.0208393218,4096.0,10000.0,1872.457142857143
-0.0345817858,0.000682568273,4096.0,10000.0,1873.4573870573872
0.00137423258,-0.058854986,4096.0,10000.0,1874.4576312576314
0.0582095809,-0.0145675031,4096.0,10000.0,1875.4578754578758
0.0112096108,0.0315086688,4096.0,10000.0,1876.4581196581198
-0.0165023923,-0.0220062434,4096.0,10000.0,1877.458363858364
0.0497522594,-0.0342851326,4096.0,10000.0,1878.4586080586082
0.0557570543,0.0412914491,4096.0,10000.0,1879.4588522588524
-0.0170037544,0.0430950714,4096.0,10000.0,1880.4590964590966
-0.00664464476,-0.0193495638,4096.0,10000.0,1881.4593406593408
0.0491298507,0.00918170099,4096.0,10000.0,1882.4595848595852
0.00750574764,0.0632493659,4096.0,10000.0,1883.4598290598292
-0.0400625557,0.0171670635,4096.0,10000.0,1884.4600732600734
0.0110004888,-0.0144045836,4096.0,10000.0,1885.4603174603176
0.026382756,0.0491393298,4096.0,10000.0,1886.4605616605618
-0.0492509338,0.0585685185,4096.0,10000.0,1887.4608058608062
-0.0583100893,-0.0157974403,4096.0,10000.0,1888.4610500610502
0.00237974558,-0.0158137219,4096.0,10000.0,1889.4612942612946
-0.0187312227,0.033462844,4096.0,10000.0,1890.4615384615386
-0.0670838271,-0.0079392348,4096.0,10000.0,1891.4617826617828
-0.0173805392,-0.0568430317,4096.0,10000.0,1892.4620268620272
0.021962169,-0.00515712596,4096.0,10000.0,1893.4622710622712
-0.0373228327,0.0184303112,4096.0,10000.0,1894.4625152625156
-0.0521635041,-0.0521333374,4096.0,10000.0,1895.4627594627595
0.0191594071,-0.0662039015,4096.0,10000.0,1896.463003663004
0.0256545305,-0.00894134393,4096.0,10000.0,1897.463247863248
-0.0175671157,-0.0257229267,4096.0,10000.0,1898.4634920634921
0.0259598395,-0.0695381829,4096.0,10000.0,1899.4637362637366
0.078715456,-0.0141838376,4096.0,10000.0,1900.4639804639805
0.0265253638,0.0374415074,4096.0,10000.0,1901.464224664225
-0.0092915411,-0.0130743834,4096.0,10000.0,1902.464468864469
0.0488479999,-0.0325674028,4096.0,10000.0,1903.4647130647131
0.0614222718,0.0308788115,4096.0,10000.0,1904.4649572649575
0.00604109044,0.036022324,4096.0,10000.0,1905.4652014652015
0.0221618112,-0.00732295425,4096.0,10000.0,1906.465445665446
0.067300216,0.0366375995,4096.0,10000.0,1907.46568986569
0.0105472638,0.0960258303,4096.0,10000.0,1908.4659340659343
-0.0536859107,0.0478726712,4096.0,10000.0,1909.4661782661785
-0.0167652973,0.00145227565,4096.0,10000.0,1910.4664224664225
0.00245542214,0.0428449307,4096.0,10000.0,1911.466666666667
-0.0528277293,0.0457933536,4096.0,10000.0,1912.466910866911
-0.0498391547,-0.0140938176,4096.0,10000.0,1913.4671550671553
0.00363392635,0.000990446645,4096.0,10000.0,1914.4673992673993
-0.0326397786,0.0537956899,4096.0,10000.0,1915.4676434676437
-0.0968670757,0.00562285714,4096.0,10000.0,1916.467887667888
-0.058179223,-0.0635849744,4096.0,10000.0,1917.4681318681319
-0.00923871931,-0.0397943434,4096.0,10000.0,1918.4683760683763
-0.0378178129,-0.0265565784,4096.0,10000.0,1919.4686202686203
-0.0278903053,-0.0795819817,4096.0,10000.0,1920.4688644688647
0.0442582778,-0.0688291008,4096.0,10000.0,1921.469108669109
0.0366393286,0.00177854154,4096.0,10000.0,1922.469352869353
-0.0244066097,-0.0154086733,4096.0,10000.0,1923.4695970695973
0.00575906097,-0.0756085854,4096.0,10000.0,1924.4698412698413
0.0663304709,-0.0465043436,4096.0,10000.0,1925.4700854700857
0.0462555643,-0.00432778484,4096.0,10000.0,1926.4703296703299
0.0389358062,-0.0320678872,4096.0,10000.0,1927.470573870574
0.0973486531,-0.0162855239,4096.0,10000.0,1928.4708180708183
0.087767523,0.0698077273,4096.0,10000.0,1929.4710622710625
0.00302384731,0.0779604645,4096.0,10000.0,1930.4713064713067
-0.00529435252,0.0162849887,4096.0,10000.0,1931.4715506715506
0.0389669292,0.0274299155,4096.0,10000.0,1932.471794871795
0.0112767641,0.0680764631,4096.0,10000.0,1933.4720390720393
-0.0216107188,0.036625595,4096.0,10000.0,1934.4722832722834
0.0179206642,0.0255786234,4096.0,10000.0,1935.4725274725276
0.011994482,0.0908333946,4096.0,10000.0,1936.4727716727716
-0.0782941352,0.0938588289,4096.0,10000.0,1937.473015873016
-0.104014049,0.00858182717,4096.0,10000.0,1938.4732600732602
-0.0524128883,-0.0193067153,4096.0,10000.0,1939.4735042735044
-0.0543988307,0.00333736085,4096.0,10000.0,1940.4737484737486
-0.0751930053,-0.0347631574,4096.0,10000.0,1941.473992673993
-0.0214717954,-0.0661922598,4096.0,10000.0,1942.474236874237
0.00839692432,-0.0113438637,4096.0,10000.0,1943.4744810744812
-0.054595968,0.00750379429,4096.0,10000.0,1944.4747252747254
-0.074440352,-0.0686462307,4096.0,10000.0,1945.4749694749696
-0.00472098584,-0.101686758,4096.0,10000.0,1946.475213675214
0.0250674897,-0.064283439,4096.0,10000.0,1947.475457875458
0.016050489,-0.0713656332,4096.0,10000.0,1948.4757020757024
0.0698905101,-0.0856720746,4096.0,10000.0,1949.4759462759464
0.112748593,-0.0125877708,4096.0,10000.0,1950.4761904761906
0.0521110668,0.045742446,4096.0,10000.0,1951.4764346764348
0.0055161332,8.38950486e-05,4096.0,10000.0,1952.476678876679
0.0517232668,-0.0284019254,4096.0,10000.0,1953.4769230769234
0.0734505601,0.0187940161,4096.0,10000.0,1954.4771672771674
0.041658376,0.0312514254,4096.0,10000.0,1955.4774114774118
0.0611168567,0.0159989647,4096.0,10000.0,1956.4776556776558
0.0872884635,0.0768164522,4096.0,10000.0,1957.4778998779
0.0124856689,0.137813605,4096.0,10000.0,1958.4781440781444
-0.0687596125,0.0876173791,4096.0,10000.0,1959.4783882783884
-0.0498513275,0.0259855779,4096.0,10000.0,1960.4786324786328
-0.0283298225,0.0408524825,4096.0,10000.0,1961.4788766788768
-0.060962113,0.0363442469,4096.0,10000.0,1962.4791208791212
-0.0484302323,-0.00718005557,4096.0,10000.0,1963.4793650793654
-0.00697832745,0.0179219685,4096.0,10000.0,1964.4796092796093
-0.0544542764,0.0660894052,4096.0,10000.0,1965.4798534798538
-0.12598563,0.0117485958,4096.0,10000.0,1966.4800976800977
-0.0964722791,-0.0718061529,4096.0,10000.0,1967.4803418803422
-0.0403555485,-0.0735914229,4096.0,10000.0,1968.4805860805861
-0.0398861658,-0.0696544267,4096.0,10000.0,1969.4808302808303
-0.00995924391,-0.104994559,4096.0,10000.0,1970.4810744810748
0.0587889997,-0.077287153,4096.0,10000.0,1971.4813186813187
0.0447604755,-0.00351536218,4096.0,10000.0,1972.4815628815631
-0.0194491249,-0.0184286094,4096.0,10000.0,1973.4818070818071
0.00244816177,-0.0812865188,4096.0,10000.0,1974.4820512820515
0.0643396217,-0.0676803475,4096.0,10000.0,1975.4822954822957
0.0661090029,-0.0311318894,4096.0,10000.0,1976.4825396825397
0.0751924552,-0.0392464339,4096.0,10000.0,1977.4827838827841
0.126316449,-0.00250726896,4096.0,10000.0,1978.483028083028
0.104017566,0.0891422295,4096.0,10000.0,1979.4832722832725
0.0110324539,0.0998608465,4096.0,10000.0,1980.4835164835167
-0.0106863153,0.037361797,4096.0,10000.0,1981.483760683761
0.0256199311,0.033224277,4096.0,10000.0,1982.4840048840051
0.010681892,0.0616615423,4096.0,10000.0,1983.484249084249
-0.00866364133,0.0405055266,4096.0,10000.0,1984.4844932844935
0.024129528,0.0438075935,4096.0,10000.0,1985.4847374847375
0.00616060376,0.108667315,4096.0,10000.0,1986.484981684982
-0.0889033133,0.108306503,4096.0,10000.0,1987.485225885226
-0.122926226,0.0204025228,4096.0,10000.0,1988.4854700854703
-0.0780129027,-0.0223461008,4096.0,10000.0,1989.4857142857145
-0.0676718958,-0.0153588842,4096.0,10000.0,1990.4859584859585
-0.0708978831,-0.0483613872,4096.0,10000.0,1991.486202686203
-0.0172713991,-0.0668129085,4096.0,10000.0,1992.486446886447
0.00573572244,-0.0114387026,4096.0,10000.0,1993.4866910866913
-0.0563538688,0.0054534138,4096.0,10000.0,1994.4869352869355
-0.0786780299,-0.067834912,4096.0,10000.0,1995.48717948718
-0.0153429284,-0.107438828,4096.0,10000.0,1996.4874236874239
0.0223584409,-0.0816013495,4096.0,10000.0,1997.487667887668
0.028600717,-0.083733444,4096.0,10000.0,1998.4879120879123
0.0823535427,-0.0840329467,4096.0,10000.0,1999.4881562881565
0.11701833,-0.00877249825,4096.0,10000.0,2000.4884004884007
0.0565485171,0.0477554021,4096.0,10000.0,2001.4886446886449
0.00831021602,0.00719027909,4096.0,10000.0,2002.4888888888888
0.0452854816,-0.0231602959,4096.0,10000.0,2003.4891330891332
0.0678381312,0.0130876189,4096.0,10000.0,2004.4893772893774
0.0467557193,0.025763886,4096.0,10000.0,2005.4896214896216
0.0658089526,0.0200580554,4096.0,10000.0,2006.4898656898658
0.0840706946,0.0798076492,4096.0,10000.0,2007.4901098901103
0.0113980264,0.135021334,4096.0,10000.0,2008.4903540903542
-0.0664487531,0.0887332962,4096.0,10000.0,2009.4905982905984
-0.0539985967,0.028704249,4096.0,10000.0,2010.4908424908426
-0.0337255174,0.0347320211,4096.0,10000.0,2011.4910866910868
-0.0568815435,0.0282854996,4096.0,10000.0,2012.4913308913312
-0.0425661333,-0.0073497195,4096.0,10000.0,2013.4915750915752
-0.00697416124,0.0170655011,4096.0,10000.0,2014.4918192918196
-0.0501522321,0.0594135809,4096.0,10000.0,2015.4920634920636
-0.113993793,0.0110975638,4096.0,10000.0,2016.4923076923078
-0.0891674997,-0.0640160899,4096.0,10000.0,2017.492551892552
-0.0388144938,-0.0686287284,4096.0,10000.0,2018.4927960927962
-0.0346987122,-0.0659884711,4096.0,10000.0,2019.4930402930406
-0.00613060769,-0.0945694135,4096.0,10000.0,2020.4932844932846
0.0537594768,-0.0682818429,4096.0,10000.0,2021.493528693529
0.0413007436,-0.00307715417,4096.0,10000.0,2022.493772893773
-0.014676738,-0.0146691428,4096.0,10000.0,2023.4940170940172
0.00300721697,-0.0679325283,4096.0,10000.0,2024.4942612942616
0.0549764992,-0.056106738,4096.0,10000.0,2025.4945054945056
0.0554367303,-0.0249506247,4096.0,10000.0,2026.49474969475
0.0621514554,-0.032576028,4096.0,10000.0,2027.494993894994
0.105386964,-0.00249677288,4096.0,10000.0,2028.4952380952384
0.0869135154,0.0745466702,4096.0,10000.0,2029.4954822954826
0.00869843949,0.0833848975,4096.0,10000.0,2030.4957264957266
-0.00910308612,0.0308646931,4096.0,10000.0,2031.495970695971
0.0211679613,0.028476794,4096.0,10000.0,2032.496214896215
0.00635439748,0.0525396644,4096.0,10000.0,2033.4964590964594
-0.0118007735,0.0318902172,4096.0,10000.0,2034.4967032967033
0.0171254916,0.0307133492,4096.0,10000.0,2035.4969474969475
0.00591860408,0.083226739,4096.0,10000.0,2036.497191697192
-0.0695497617,0.0835221529,4096.0,10000.0,2037.497435897436
-0.0944108774,0.012911596,4096.0,10000.0,2038.4976800976804
-0.0559090525,-0.0175206252,4096.0,10000.0,2039.4979242979243
-0.0509025226,-0.0074828792,4096.0,10000.0,2040.4981684981688
-0.0584217406,-0.0359355185,4096.0,10000.0,2041.498412698413
-0.0144707367,-0.0552960441,4096.0,10000.0,2042.498656898657
0.00786213486,-0.0111402315,4096.0,10000.0,2043.4989010989013
-0.0400269587,0.00439483338,4096.0,10000.0,2044.4991452991453
-0.055993455,-0.0520284197,4096.0,10000.0,2045.4993894993897
-0.00460126792,-0.0777625311,4096.0,10000.0,2046.499633699634
0.0190699639,-0.0509483877,4096.0,10000.0,2047.4998778998781
0.0,0.0,4096.0,10000.0,2048.500122100122
0.0,0.0,4096.0,10000.0,2049.5003663003663
0.0,0.0,4096.0,10000.0,2050.500610500611
0.0,0.0,4096.0,10000.0,2051.5008547008547
0.0,0.0,4096.0,10000.0,2052.5010989010993
0.0,0.0,4096.0,10000.0,2053.501343101343
0.0,0.0,4096.0,10000.0,2054.5015873015877
0.0,0.0,4096.0,10000.0,2055.5018315018315
0.0,0.0,4096.0,10000.0,2056.5020757020757
0.0,0.0,4096.0,10000.0,2057.5023199023203
0.0,0.0,4096.0,10000.0,2058.502564102564
0.0,0.0,4096.0,10000.0,2059.5028083028087
0.0,0.0,4096.0,10000.0,2060.5030525030525
0.0,0.0,4096.0,10000.0,2061.503296703297
0.0,0.0,4096.0,10000.0,2062.5035409035413
0.0,0.0,4096.0,10000.0,2063.503785103785
0.0,0.0,4096.0,10000.0,2064.5040293040297
0.0,0.0,4096.0,10000.0,2065.5042735042734
0.0,0.0,4096.0,10000.0,2066.504517704518
0.0,0.0,4096.0,10000.0,2067.5047619047623
0.0,0.0,4096.0,10000.0,2068.505006105006
0.0,0.0,4096.0,10000.0,2069.5052503052507
0.0,0.0,4096.0,10000.0,2070.5054945054944
0.0,0.0,4096.0,10000.0,2071.505738705739
0.0,0.0,4096.0,10000.0,2072.505982905983
0.0,0.0,4096.0,10000.0,2073.5062271062275
0.0,0.0,4096.0,10000.0,2074.5064713064717
0.0,0.0,4096.0,10000.0,2075.5067155067154
0.0,0.0,4096.0,10000.0,2076.50695970696
0.0,0.0,4096.0,10000.0,2077.507203907204
0.0,0.0,4096.0,10000.0,2078.5074481074485
0.0,0.0,4096.0,10000.0,2079.5076923076927
0.0,0.0,4096.0,10000.0,2080.507936507937
0.0,0.0,4096.0,10000.0,2081.508180708181
0.0,0.0,4096.0,10000.0,2082.508424908425
0.0,0.0,4096.0,10000.0,2083.5086691086694
0.0,0.0,4096.0,10000.0,2084.5089133089136
0.0,0.0,4096.0,10000.0,2085.509157509158
0.0,0.0,4096.0,10000.0,2086.509401709402
0.0,0.0,4096.0,10000.0,2087.509645909646
0.0,0.0,4096.0,10000.0,2088.5098901098904
0.0,0.0,4096.0,10000.0,2089.510134310134
0.0,0.0,4096.0,10000.0,2090.510378510379
0.0,0.0,4096.0,10000.0,2091.510622710623
0.0,0.0,4096.0,10000.0,2092.510866910867
0.0,0.0,4096.0,10000.0,2093.5111111111114
0.0,0.0,4096.0,10000.0,2094.5113553113556
0.0,0.0,4096.0,10000.0,2095.5115995116
0.0,0.0,4096.0,10000.0,2096.511843711844
0.0,0.0,4096.0,10000.0,2097.512087912088
0.0,0.0,4096.0,10000.0,2098.5123321123324
0.0,0.0,4096.0,10000.0,2099.5125763125766
0.0,0.0,4096.0,10000.0,2100.512820512821
0.0,0.0,4096.0,10000.0,2101.513064713065
0.0,0.0,4096.0,10000.0,2102.513308913309
0.0,0.0,4096.0,10000.0,2103.5135531135534
0.0,0.0,4096.0,10000.0,2104.5137973137976
0.0,0.0,4096.0,10000.0,2105.5140415140418
0.0,0.0,4096.0,10000.0,2106.514285714286
0.0,0.0,4096.0,10000.0,2107.51452991453
0.0,0.0,4096.0,10000.0,2108.5147741147744
0.0,0.0,4096.0,10000.0,2109.5150183150186
0.0,0.0,4096.0,10000.0,2110.5152625152627
0.0,0.0,4096.0,10000.0,2111.515506715507
0.0,0.0,4096.0,10000.0,2112.515750915751
0.0,0.0,4096.0,10000.0,2113.5159951159953
0.0,0.0,4096.0,10000.0,2114.5162393162395
0.0,0.0,4096.0,10000.0,2115.5164835164837
0.0,0.0,4096.0,10000.0,2116.516727716728
0.0,0.0,4096.0,10000.0,2117.516971916972
0.0,0.0,4096.0,10000.0,2118.5172161172163
0.0,0.0,4096.0,10000.0,2119.5174603174605
0.0,0.0,4096.0,10000.0,2120.5177045177047
0.0,0.0,4096.0,10000.0,2121.517948717949
0.0,0.0,4096.0,10000.0,2122.518192918193
0.0,0.0,4096.0,10000.0,2123.5184371184373
0.0,0.0,4096.0,10000.0,2124.5186813186815
0.0,0.0,4096.0,10000.0,2125.5189255189257
0.0,0.0,4096.0,10000.0,2126.51916971917
0.0,0.0,4096.0,10000.0,2127.519413919414
0.0,0.0,4096.0,10000.0,2128.5196581196583
0.0,0.0,4096.0,10000.0,2129.5199023199025
0.0,0.0,4096.0,10000.0,2130.5201465201467
0.0,0.0,4096.0,10000.0,2131.520390720391
0.0,0.0,4096.0,10000.0,2132.520634920635
0.0,0.0,4096.0,10000.0,2133.5208791208793
0.0,0.0,4096.0,10000.0,2134.5211233211235
0.0,0.0,4096.0,10000.0,2135.5213675213677
0.0,0.0,4096.0,10000.0,2136.521611721612
0.0,0.0,4096.0,10000.0,2137.521855921856
0.0,0.0,4096.0,10000.0,2138.5221001221003
0.0,0.0,4096.0,10000.0,2139.5223443223445
0.0,0.0,4096.0,10000.0,2140.5225885225886
0.0,0.0,4096.0,10000.0,2141.522832722833
0.0,0.0,4096.0,10000.0,2142.523076923077
0.0,0.0,4096.0,10000.0,2143.5233211233212
0.0,0.0,4096.0,10000.0,2144.5235653235654
0.0,0.0,4096.0,10000.0,2145.5238095238096
0.0,0.0,4096.0,10000.0,2146.524053724054
0.0,0.0,4096.0,10000.0,2147.524297924298
0.0,0.0,4096.0,10000.0,2148.524542124542
0.0,0.0,4096.0,10000.0,2149.5247863247864
0.0,0.0,4096.0,10000.0,2150.5250305250306
0.0,0.0,4096.0,10000.0,2151.525274725275
0.0,0.0,4096.0,10000.0,2152.525518925519
0.0,0.0,4096.0,10000.0,2153.5257631257637
0.0,0.0,4096.0,10000.0,2154.5260073260074
0.0,0.0,4096.0,10000.0,2155.5262515262516
0.0,0.0,4096.0,10000.0,2156.526495726496
0.0,0.0,4096.0,10000.0,2157.52673992674
0.0,0.0,4096.0,10000.0,2158.526984126984
0.0,0.0,4096.0,10000.0,2159.5272283272284
0.0,0.0,4096.0,10000.0,2160.527472527473
0.0,0.0,4096.0,10000.0,2161.527716727717
0.0,0.0,4096.0,10000.0,2162.527960927961
0.0,0.0,4096.0,10000.0,2163.528205128205
0.0,0.0,4096.0,10000.0,2164.5284493284494
0.0,0.0,4096.0,10000.0,2165.528693528694
0.0,0.0,4096.0,10000.0,2166.5289377289378
0.0,0.0,4096.0,10000.0,2167.529181929182
0.0,0.0,4096.0,10000.0,2168.529426129426
0.0,0.0,4096.0,10000.0,2169.5296703296704
0.0,0.0,4096.0,10000.0,2170.529914529915
0.0,0.0,4096.0,10000.0,2171.5301587301587
0.0,0.0,4096.0,10000.0,2172.5304029304034
0.0,0.0,4096.0,10000.0,2173.530647130647
0.0,0.0,4096.0,10000.0,2174.5308913308913
0.0,0.0,4096.0,10000.0,2175.5311355311355
0.0,0.0,4096.0,10000.0,2176.5313797313797
0.0,0.0,4096.0,10000.0,2177.5316239316244
0.0,0.0,4096.0,10000.0,2178.531868131868
0.0,0.0,4096.0,10000.0,2179.532112332113
0.0,0.0,4096.0,10000.0,2180.5323565323565
0.0,0.0,4096.0,10000.0,2181.5326007326007
0.0,0.0,4096.0,10000.0,2182.5328449328454
0.0,0.0,4096.0,10000.0,2183.533089133089
0.0,0.0,4096.0,10000.0,2184.5333333333338
0.0,0.0,4096.0,10000.0,2185.5335775335775
0.0,0.0,4096.0,10000.0,2186.533821733822
0.0,0.0,4096.0,10000.0,2187.5340659340663
0.0,0.0,4096.0,10000.0,2188.53431013431
0.0,0.0,4096.0,10000.0,2189.5345543345547
0.0,0.0,4096.0,10000.0,2190.5347985347985
0.0,0.0,4096.0,10000.0,2191.535042735043
0.0,0.0,4096.0,10000.0,2192.535286935287
0.0,0.0,4096.0,10000.0,2193.5355311355315
0.0,0.0,4096.0,10000.0,2194.5357753357757
0.0,0.0,4096.0,10000.0,2195.5360195360195
0.0,0.0,4096.0,10000.0,2196.536263736264
0.0,0.0,4096.0,10000.0,2197.536507936508
0.0,0.0,4096.0,10000.0,2198.5367521367525
0.0,0.0,4096.0,10000.0,2199.5369963369967
0.0,0.0,4096.0,10000.0,2200.5372405372405
0.0,0.0,4096.0,10000.0,2201.537484737485
0.0,0.0,4096.0,10000.0,2202.537728937729
0.0,0.0,4096.0,10000.0,2203.5379731379735
0.0,0.0,4096.0,10000.0,2204.5382173382177
0.0,0.0,4096.0,10000.0,2205.538461538462
